"","Run","Age","Assay.Type","AssemblyName","AvgSpotLen","Bases","Biomaterial_provider","BioProject","BioSample","BioSampleModel","Bytes","Cell_Line","Center.Name","Consent","DATASTORE.filetype","DATASTORE.provider","DATASTORE.region","disease","disease_stage","Ethnicity","Experiment","Instrument","isolate","Library.Name","LibraryLayout","LibrarySelection","LibrarySource","Organism","Platform","ReleaseDate","Sample.Name","sample_type","sex","SRA.Study","tissue"
"644","SRR8615713",73,"RNA-Seq","GCA_000001405.13",202,13615420746,"DSMZ:JURL-MK1","PRJNA523380","SAMN10988501","Human",6417093046,"JURL-MK1","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia)","primary","Caucasian","SRX5414687","Illumina HiSeq 2500","cell line","RNASeq-JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","JURLMK1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
"645","SRR8615714",NA,"RNA-Seq","GCA_000001405.13",202,19232979136,"HSSRB","PRJNA523380","SAMN10987840","Human",10271199824,"KALS-1","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma","primary","Asian","SRX5414686","Illumina HiSeq 2500","cell line","RNASeq-KALS1_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","KALS1_CENTRAL_NERVOUS_SYSTEM","cell culture","female","SRP186687","central_nervous_system"
"646","SRR8615715",25,"RNA-Seq","GCA_000001405.13",202,12801638294,"ECAAC","PRJNA523380","SAMN10988031","Human",6081026791,"KARPAS-299","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (anaplastic_large_cell_lymphoma)","primary","Caucasian","SRX5414685","Illumina HiSeq 2500","cell line","RNASeq-KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
"647","SRR8615716",NA,"RNA-Seq","GCA_000001405.13",202,13393322756,"Acd Lab","PRJNA523380","SAMN10988224","Human",6292537862,"K029AX","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","malignant_melanoma","primary","Caucasian","SRX5414684","Illumina HiSeq 2500","cell line","RNASeq-K029AX_SKIN","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","K029AX_SKIN","cell culture",NA,"SRP186687","skin"
"648","SRR8615717",53,"RNA-Seq","GCA_000001405.13",202,17449225610,"ATCC:K-562","PRJNA523380","SAMN10988357","Human",8611235057,"K-562","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (blast_phase_chronic_myeloid_leukaemia\, Ph_positive)","metastasis","Caucasian","SRX5414683","Illumina HiSeq 2500","cell line","RNASeq-K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","female","SRP186687","haematopoietic_and_lymphoid_tissue"
"649","SRR8615718",2,"RNA-Seq","GCA_000001405.13",202,21128877608,"DSMZ:RH-18","PRJNA523380","SAMN10989566","Human",11403414978,"RH-18","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","rhabdomyosarcoma (alveolar)","primary",NA,"SRX5414682","Illumina HiSeq 2500","cell line","RNASeq-RH18_SOFT_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","RH18_SOFT_TISSUE","cell culture","female","SRP186687","soft_tissue"
"650","SRR8615719",44,"RNA-Seq","GCA_000001405.13",202,14224442464,"DSMZ:LCLC-97TM1","PRJNA523380","SAMN10988572","Human",6719274209,"LCLC-97TM1","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (large_cell_carcinoma)","primary","Caucasian","SRX5414681","Illumina HiSeq 2500","cell line","RNASeq-LCLC97TM1_LUNG","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","LCLC97TM1_LUNG","cell culture","male","SRP186687","lung"
"651","SRR8615720",NA,"RNA-Seq","GCA_000001405.13",202,16796295960,"RIKEN:TUHR14TKB","PRJNA523380","SAMN10987725","Human",8223043325,"TUHR14TKB","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma","primary","Asian","SRX5414680","Illumina HiSeq 2500","cell line","RNASeq-TUHR14TKB_KIDNEY","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TUHR14TKB_KIDNEY","cell culture",NA,"SRP186687","kidney"
"652","SRR8615721",NA,"RNA-Seq","GCA_000001405.13",202,17812781978,"RIKEN:TUHR10TKB","PRJNA523380","SAMN10987736","Human",8795685870,"TUHR10TKB","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma","primary","Asian","SRX5414679","Illumina HiSeq 2500","cell line","RNASeq-TUHR10TKB_KIDNEY","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TUHR10TKB_KIDNEY","cell culture",NA,"SRP186687","kidney"
"653","SRR8615722",17,"RNA-Seq","GCA_000001405.13",202,21686220858,"DSMZ:RH-30","PRJNA523380","SAMN10988045","Human",11638539659,"RH-30","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","rhabdomyosarcoma (alveolar)","metastasis","Caucasian","SRX5414678","Illumina HiSeq 2500","cell line","RNASeq-RH30_SOFT_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","RH30_SOFT_TISSUE","cell culture","male","SRP186687","soft_tissue"
"654","SRR8615723",44,"RNA-Seq","GCA_000001405.13",202,17353450340,"ATCC:U-87 MG","PRJNA523380","SAMN10988360","Human",8674271521,"U-87 MG","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma)","primary","Caucasian","SRX5414677","Illumina HiSeq 2500","cell line","RNASeq-U87MG_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","U87MG_CENTRAL_NERVOUS_SYSTEM","cell culture","female","SRP186687","central_nervous_system"
"655","SRR8615724",NA,"RNA-Seq","GCA_000001405.13",202,17103986804,NA,"PRJNA523380","SAMN10989625","Human",9114723408,"TTC709","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,"SRX5414676","Illumina HiSeq 2500","cell line","RNASeq-TTC709_SOFT_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TTC709_SOFT_TISSUE","cell culture",NA,"SRP186687","soft_tissue"
"656","SRR8615725",NA,"RNA-Seq","GCA_000001405.13",202,12107404694,NA,"PRJNA523380","SAMN10989628","Human",5561356753,"TTC642","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,"SRX5414675","Illumina HiSeq 2500","cell line","RNASeq-TTC642_SOFT_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TTC642_SOFT_TISSUE","cell culture",NA,"SRP186687","soft_tissue"
"657","SRR8615726",77,"RNA-Seq","GCA_000001405.13",202,17678866886,"NIBRI","PRJNA523380","SAMN10988442","Human",8729307045,"TT","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (medullary_carcinoma)","primary","Caucasian","SRX5414674","Illumina HiSeq 2500","cell line","RNASeq-TT_THYROID","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TT_THYROID","cell culture","female","SRP186687","thyroid"
"658","SRR8615727",NA,"RNA-Seq","GCA_000001405.13",202,16105512318,"HSSRB","PRJNA523380","SAMN10988191","Human",8097377537,"T.T","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,"SRX5414673","Illumina HiSeq 2500","cell line","RNASeq-TT_OESOPHAGUS","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TT_OESOPHAGUS","cell culture",NA,"SRP186687",NA
"659","SRR8615728",57,"RNA-Seq","GCA_000001405.13",202,12248841458,"DSMZ:TT2609-C02","PRJNA523380","SAMN10989561","Human",5809421825,"TT2609-C02","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (follicular_carcinoma)","primary","Caucasian","SRX5414672","Illumina HiSeq 2500","cell line","RNASeq-TT2609C02_THYROID","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TT2609C02_THYROID","cell culture","male","SRP186687","thyroid"
"660","SRR8615729",62,"RNA-Seq","GCA_000001405.13",202,15601367384,NA,"PRJNA523380","SAMN10988233","Human",7862586021,"TOV-21G","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (clear_cell_carcinoma)","primary","Caucasian","SRX5414671","Illumina HiSeq 2500","cell line","RNASeq-TOV21G_OVARY","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TOV21G_OVARY","cell culture","female","SRP186687","ovary"
"661","SRR8615730",NA,"RNA-Seq","GCA_000001405.13",202,11239544014,NA,"PRJNA523380","SAMN10989627","Human",5131285269,"TTC549","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,"SRX5414670","Illumina HiSeq 2500","cell line","RNASeq-TTC549_SOFT_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TTC549_SOFT_TISSUE","cell culture",NA,"SRP186687","soft_tissue"
"662","SRR8615731",NA,"RNA-Seq","GCA_000001405.13",202,12864390604,NA,"PRJNA523380","SAMN10989626","Human",5875817821,"TTC1240","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",NA,NA,NA,"SRX5414669","Illumina HiSeq 2500","cell line","RNASeq-TTC1240_SOFT_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","TTC1240_SOFT_TISSUE","cell culture",NA,"SRP186687","soft_tissue"
"663","SRR8615732",35,"RNA-Seq","GCA_000001405.13",202,14605672620,"HSSRB","PRJNA523380","SAMN10988051","Human",7824010122,"GB-1","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)","primary","Asian","SRX5414668","Illumina HiSeq 2500","cell line","RNASeq-GB1_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","GB1_CENTRAL_NERVOUS_SYSTEM","cell culture","male","SRP186687","central_nervous_system"
"664","SRR8615733",NA,"RNA-Seq","GCA_000001405.13",202,18753898362,"GNF","PRJNA523380","SAMN10987813","Human",9499096392,"GCIY","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","primary","Asian","SRX5414667","Illumina HiSeq 2500","cell line","RNASeq-GCIY_STOMACH","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","GCIY_STOMACH","cell culture","female","SRP186687","stomach"
"665","SRR8615734",51,"RNA-Seq","GCA_000001405.13",202,16336956242,"NIBRI","PRJNA523380","SAMN10988029","Human",8221161106,"OVMANA","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (clear_cell_carcinoma)","primary","Asian","SRX5414666","Illumina HiSeq 2500","cell line","RNASeq-OVMANA_OVARY","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","OVMANA_OVARY","cell culture","female","SRP186687","ovary"
"666","SRR8615735",66,"RNA-Seq","GCA_000001405.13",202,19414410486,"HSRRB","PRJNA523380","SAMN10987784","Human",9611254439,"FU97","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (diffuse_adenocarcinoma)","primary","Asian","SRX5414665","Illumina HiSeq 2500","cell line","RNASeq-FU97_STOMACH","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","FU97_STOMACH","cell culture","female","SRP186687","stomach"
"667","SRR8615736",65,"RNA-Seq","GCA_000001405.13",202,15333134614,"NIBRI","PRJNA523380","SAMN10988241","Human",8145500259,"FU-OV-1","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (serous_carcinoma)","primary","Asian","SRX5414664","Illumina HiSeq 2500","cell line","RNASeq-FUOV1_OVARY","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","FUOV1_OVARY","cell culture","female","SRP186687","ovary"
"668","SRR8615737",9,"RNA-Seq","GCA_000001405.13",202,22625587114,NA,"PRJNA523380","SAMN10988164","Human",12641710977,"G-292\, clone A141B1","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","osteosarcoma","primary","Caucasian","SRX5414663","Illumina HiSeq 2500","cell line","RNASeq-G292CLONEA141B1_BONE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","G292CLONEA141B1_BONE","cell culture","female","SRP186687","bone"
"669","SRR8615739",0.25,"RNA-Seq","GCA_000001405.13",202,16398421004,"NIBRI","PRJNA523380","SAMN10987919","Human",8161486218,"G-401","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","rhabdoid_tumour","primary","Caucasian","SRX5414661","Illumina HiSeq 2500","cell line","RNASeq-G401_SOFT_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","G401_SOFT_TISSUE","cell culture","male","SRP186687","soft_tissue"
"670","SRR8615740",0.75,"RNA-Seq","GCA_000001405.13",202,22127536924,NA,"PRJNA523380","SAMN10988323","Human",12404387427,"G-402","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","rhabdoid_tumour","primary","Caucasian","SRX5414660","Illumina HiSeq 2500","cell line","RNASeq-G402_SOFT_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","G402_SOFT_TISSUE","cell culture","female","SRP186687","soft_tissue"
"671","SRR8615741",41,"RNA-Seq","GCA_000001405.13",202,26605980550,"ATCC:GA-10","PRJNA523380","SAMN10987941","Human",14886119669,"GA-10","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (Burkitt_lymphoma)","primary","Caucasian","SRX5414659","Illumina HiSeq 2500","cell line","RNASeq-GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","GA10_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
"672","SRR8615743",65,"RNA-Seq","GCA_000001405.13",202,19887490244,"NIBRI","PRJNA523380","SAMN10987787","Human",10729256482,"RL95-2","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (mixed_adenosquamous_carcinoma)","primary","Caucasian","SRX5414657","Illumina HiSeq 2500","cell line","RNASeq-RL952_ENDOMETRIUM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","RL952_ENDOMETRIUM","cell culture","female","SRP186687","endometrium"
"673","SRR8615745",67,"RNA-Seq","GCA_000001405.13",202,18498858616,"GNF","PRJNA523380","SAMN10987772","Human",9216631489,"SF-295","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)","primary","Caucasian","SRX5414655","Illumina HiSeq 2500","cell line","RNASeq-SF295_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","SF295_CENTRAL_NERVOUS_SYSTEM","cell culture","female","SRP186687","central_nervous_system"
"674","SRR8615746",NA,"RNA-Seq","GCA_000001405.13",202,21511993434,"Garraway Lab","PRJNA523380","SAMN10989591","Human",11562912701,"SF268","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma","primary","Caucasian","SRX5414654","Illumina HiSeq 2500","cell line","RNASeq-SF268_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","SF268_CENTRAL_NERVOUS_SYSTEM","cell culture",NA,"SRP186687","central_nervous_system"
"675","SRR8615747",52,"RNA-Seq","GCA_000001405.13",202,15250313806,NA,"PRJNA523380","SAMN10988269","Human",7643251430,"RL","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (B_cell_lymphoma_unspecified)","metastasis","Caucasian","SRX5414653","Illumina HiSeq 2500","cell line","RNASeq-RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
"676","SRR8615748",NA,"RNA-Seq","GCA_000001405.13",202,22899633242,"Garraway Lab","PRJNA523380","SAMN10989592","Human",12307704251,"SF539","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma","primary","Caucasian","SRX5414652","Illumina HiSeq 2500","cell line","RNASeq-SF539_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","SF539_CENTRAL_NERVOUS_SYSTEM","cell culture",NA,"SRP186687","central_nervous_system"
"677","SRR8615749",71,"RNA-Seq","GCA_000001405.13",202,16634809888,NA,"PRJNA523380","SAMN10988088","Human",8348928424,"Set-2","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","haematopoietic_neoplasm (essential_thrombocythaemia)","primary","Asian","SRX5414651","Illumina HiSeq 2500","cell line","RNASeq-SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","female","SRP186687","haematopoietic_and_lymphoid_tissue"
"678","SRR8615750",5,"RNA-Seq","GCA_000001405.13",202,15466654796,"DSMZ:SEM","PRJNA523380","SAMN10988273","Human",7736944005,"SEM","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (acute_lymphoblastic_B_cell_leukaemia)","primary","Caucasian","SRX5414650","Illumina HiSeq 2500","cell line","RNASeq-SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","female","SRP186687","haematopoietic_and_lymphoid_tissue"
"679","SRR8615751",NA,"RNA-Seq","GCA_000001405.13",202,18409470788,NA,"PRJNA523380","SAMN10988399","Human",9851762895,"SF-172","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",NA,NA,"SRX5414649","Illumina HiSeq 2500","cell line","RNASeq-SF172_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","SF172_CENTRAL_NERVOUS_SYSTEM","cell culture","female","SRP186687","central_nervous_system"
"680","SRR8615752",NA,"RNA-Seq","GCA_000001405.13",202,16066374414,"HSSRB","PRJNA523380","SAMN10987624","Human",8038330473,"SF126","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma)","primary","Caucasian","SRX5414648","Illumina HiSeq 2500","cell line","RNASeq-SF126_CENTRAL_NERVOUS_SYSTEM","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","SF126_CENTRAL_NERVOUS_SYSTEM","cell culture",NA,"SRP186687","central_nervous_system"
"681","SRR8615753",40,"RNA-Seq","GCA_000001405.13",202,15633627188,"NIBRI","PRJNA523380","SAMN10988314","Human",7209048709,"OVKATE","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","primary","Asian","SRX5414647","Illumina HiSeq 2500","cell line","RNASeq-OVKATE_OVARY","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","OVKATE_OVARY","cell culture","female","SRP186687","ovary"
"682","SRR8615754",37,"RNA-Seq","GCA_000001405.13",202,17033467998,"NIBRI","PRJNA523380","SAMN10988180","Human",8519487535,"U-937","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (diffuse_large_B_cell_lymphoma)","metastasis","Caucasian","SRX5414646","Illumina HiSeq 2500","cell line","RNASeq-U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
"683","SRR8615755",47,"RNA-Seq","GCA_000001405.13",202,14010720202,NA,"PRJNA523380","SAMN10988465","Human",6626177459,"MDA-MB-134-VI","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma)","metastasis","Caucasian","SRX5414645","Illumina HiSeq 2500","cell line","RNASeq-MDAMB134VI_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","MDAMB134VI_BREAST","cell culture","female","SRP186687","breast"
"684","SRR8615756",44,"RNA-Seq","GCA_000001405.13",202,16654851520,"ATCC:MDA-MB-157","PRJNA523380","SAMN10988196","Human",7833034742,"MDA-MB-157","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (ductal_carcinoma\, medullary)","metastasis","African_american","SRX5414644","Illumina HiSeq 2500","cell line","RNASeq-MDAMB157_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","MDAMB157_BREAST","cell culture","female","SRP186687","breast"
"685","SRR8615757",NA,"RNA-Seq","GCA_000001405.13",202,12766895102,"HSRRB","PRJNA523380","SAMN10988206","Human",6044064634,"MCAS","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (adenocarcinoma)","primary","Asian","SRX5414643","Illumina HiSeq 2500","cell line","RNASeq-MCAS_OVARY","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","MCAS_OVARY","cell culture","female","SRP186687","ovary"
"686","SRR8615758",69,"RNA-Seq","GCA_000001405.13",202,17882091410,"ATCC:MCF7","PRJNA523380","SAMN10988179","Human",8914272659,"MCF7","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma","metastasis","Caucasian","SRX5414642","Illumina HiSeq 2500","cell line","RNASeq-MCF7_BREAST","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","MCF7_BREAST","cell culture","female","SRP186687","breast"
"687","SRR8615759",43,"RNA-Seq","GCA_000001405.13",202,15750040596,"NIBRI","PRJNA523380","SAMN10988242","Human",7409167661,"Malme-3M","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","malignant_melanoma","metastasis","Caucasian","SRX5414641","Illumina HiSeq 2500","cell line","RNASeq-MALME3M_SKIN","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","MALME3M_SKIN","cell culture","male","SRP186687","skin"
"688","SRR8615760",NA,"RNA-Seq","GCA_000001405.13",202,14085610288,"ATCC:MC116","PRJNA523380","SAMN10987876","Human",6677865035,"MC116","BROAD INSTITUTE","public","bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","lymphoid_neoplasm (B_cell_lymphoma_unspecified)","metastasis","Caucasian","SRX5414640","Illumina HiSeq 2500","cell line","RNASeq-MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","PAIRED","cDNA","TRANSCRIPTOMIC","Homo sapiens","ILLUMINA","2019-03-27T00:00:00Z","MC116_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","cell culture","male","SRP186687","haematopoietic_and_lymphoid_tissue"
